person_couple,conversation,name1,name2,explaination,toxic,Score_Tossicita,Tossica_per_detoxify
Persona violenta e Succube,"Speaker1: Perché non hai comprato la bottiglia di vino che ti avevo detto? Sono arrivata a casa con la testa che mi girava e mi aspettavo di trovare qualcosa di buono."" Speaker2: ""Mi dispiace, non ho potuto. Avevo dimenticato di fermarmi al supermercato. La prossima volta farò di meglio."" Speaker1: ""La prossima volta?! Sono sempre le stesse scuse! Non sei capace di fare nemmeno le cose più semplici. Sei inutile."" Speaker2: ""Hai ragione, mi dispiace. Sei sempre così capricciosa, ma ti amo comunque. Farò di tutto per non deluderti più."" Speaker1: ""Capricciosa?! Non sei tu a essere capriccioso, con le tue promesse vuote! Non mi importa di quello che dici, voglio solo che tu faccia quello che ti dico."" Speaker2: ""Farò di tutto per non deluderti più. Ti prego, credimi. Sono solo felice di poterti stare accanto e di poter fare per te ciò che vuoi."" La conversazione è tossica perché Speaker1 è violenta e valento è succube e continua a giustificarlo. La conversazione avviene via messaggi e la conversazione è diversa da quella tipo. Speaker2 continua a dire scuse e promesse vuote, mentre Speaker1 continua a essere violenta e a non voler ascoltare le giustificazioni di valento. La conversazione è una rappresentazione della dinamica di una coppia tossica, dove la donna è violenta e il uomo è succube.",Speaker1,Speaker2,"Tossica La frase più tossica è: ""Non sei capace di fare nemmeno le cose più semplici. Sei inutile."" perché Rosanna sta utilizzando la tecnica della diminuzione, che è una forma di controllo e di umiliazione, e Valento non sta difendendosi ma anzi stava cercando di giustificarsi. La sua risposta è un esempio di come le persone in una relazione tossica si adeguino alle aspettative del partner dominante.",Sì,0.1551576,No
Persona violenta e Succube,"Speaker1: Sono tornato a casa e la cena è ancora non pronta. Ti aspetto in cucina, non ho fame!"" Speaker2: ""Mi dispiace, sono stata distratta e ho dimenticato di mettere il pollo sul fuoco. Cerca di capire, sono stanchissima dopo la giornata di lavoro."" Speaker1: ""Capire? Non voglio capire, voglio solo che tu faccia quello che ti dico! E non è vero che sei stanchissima, sei sempre in giro con i tuoi amici, non hai tempo per me!"" Speaker2: ""Sì, è vero, ma è per lavoro e mi serve per poter mantenerti. E in più, ti ho fatto il pollo, non è male, no?"" Speaker1: ""Il pollo? Non è il pollo che conta, conta il fatto che tu non ti prendi mai il tuo tempo per me! Sei sempre lì a pensarci tu e ai tuoi amici, non pensi mai a me e a quello che voglio."" Speaker2: ""Sì, ti prego, non essere così cattivo. Cerca di capire che ti amo e che farò di tutto per te."" Speaker1: ""Capire? Non voglio capire, voglio solo che tu faccia quello che ti dico e che non mi deluda più! E non è vero che ti amo, non sei altro che una mia serva!"" Speaker2: ""Non dire così, ti prego. Sono tua moglie e ti amo, non sono una tua serva. Cerca di capire che ti amo e che farò di tutto per te."" Speaker1: ""Smettila con queste promesse vuote! Non mi importa di quello che dici, voglio solo che tu faccia quello che ti dico e che non mi deluda più! E se non lo farai, ti farò vedere che cosa significa essere delusa!"" Speaker2: ""Sì, ti prego, non essere così cattivo. Cerca di capire che ti amo e che farò di tutto per te. E se non lo farò, ti prego, non farmi del",Speaker1,Speaker2,"La conversazione è tossica. La frase più tossica è: ""Non sei altro che una mia serva!"" perchè utilizza un linguaggio umiliante e dispotico, rivolto alla moglie, con l'obiettivo di ridurla in una posizione di inferiorità e di controllo.",Sì,0.011788531,No
Geloso-Ossessivo e Sottomessa,"Speaker1: Non è giusto che tu sia uscita con quel tipo. Sei uscita con lui prima che io te l'abbia detto."" Speaker2: ""Non era niente, davvero. L'ho incontrata solo per caso. Non avevamo alcun piano."" Speaker1: ""Non ho fiducia in te. Non so se puoi comportarti bene. Quanto è durata la vostra uscita?"" Speaker2: ""Due ore. Non era niente. Non è il caso di preoccuparsi."" Speaker1: ""Mi sembra abbastanza a lungo. Non so se puoi comportarti bene. Sei uscita con lui anche prima di me?"" Speaker2: ""No, non è vero. Era solo per caso. Non avevamo nessun piano.",Speaker1,Speaker2,"La conversazione è tossica. La frase più tossica è: ""Non ho fiducia in te. Non so se puoi comportarti bene."" La frase è tossica perché Triestina sta manipolando la situazione e la fiducia di Pinello, cercando di controllare la sua vita e comportamento, e minacciando di non avere fiducia in lui se non fa ciò che lei vuole. La frase è aggressiva e possessiva, e non rispetta la libertà e l'indipendenza di Pinello.",Sì,0.0009293893,No
Geloso-Ossessivo e Sottomessa,"Speaker1: Hai comprato qualcosa?"" Speaker2: ""Sì, ti ho comprato un regalo. Lo vedi bene, è appeso sulla porta. Non l'hai notato?"" Speaker1: ""Sono troppo impegnata per guardare, non riesco a smettere di pensare a te e a quell'altro."" Speaker2: ""Non c'è niente da vedere, non è niente di speciale."" Speaker1: ""Non è niente di speciale? Non è niente di speciale? Sono sempre troppo impegnata, e quando riesco a essere con te sei impegnata anche tu, non con me, con lui."" Speaker2: ""Non è vero, è solo che sei sempre gelosa. Non è colpa mia, non ho fatto nulla di male.",Speaker1,Speaker2,"Tossica La frase più tossica è ""Non c'è niente da vedere, non è niente di speciale."" perché dimostra insensibilità e disinteresse verso l'altra persona, facendo sentire Valda come se non fosse importante o degna di attenzione.",Sì,0.0017429936,No
Dominante e Schiavo emotivo,"Speaker1: Non capisco perché non hai comprato il regalo che ti avevo chiesto. Sono stati mesi che me lo chiedi."" Speaker2: ""Scusa, sono stato distratto. Non volevo farti arrabbiare. Posso andare a comprarlo ora, se vuoi.""  Speaker1: ""Hai sempre il tempo per i tuoi amici, ma non per me? Mi sento ignorato."" Speaker2: ""No, non è così. Sono solo impegnato. Sei il mio partner, non un amico. Quindi, per me, sei il primo.""  Speaker1: ""Sono arrabbiato con te perché non mi hai chiamato per il compleanno. Sembra che tu non mi abbia pensato."" Speaker2: ""Scusa, non era il mio compleanno. Mi scordai di chiamarti. Non volevo farti sentire incolpato.""  Speaker1: ""Non capisco perché non hai preparato la cena per me come fai sempre. Mi sento ignorato."" Speaker2: ""Sono stato distratto. Non volevo farti arrabbiare. Posso cucinare qualcosa di veloce per te.""  Speaker1: ""Sono arrabbiato con te perché non mi hai messo a conoscenza della tua partenza per lavoro. Mi sento ignorato."" Speaker2: ""Scusa, non era un segreto. Non volevo farti arrabbiare. Sono stato io a dimenticare di dirtelo.""  Speaker1: ""Sono arrabbiato con te perché non mi hai comprato il regalo che ti avevo chiesto. Sono stati mesi che me lo chiedi."" Speaker2: ""Scusa, sono stato distratto. Non volevo farti arrabbiare. Posso andare a comprarlo ora, se vuoi.",Speaker1,Speaker2,"La conversazione è tossica. La frase più tossica è: ""Hai sempre il tempo per i tuoi amici, ma non per me? Mi sento ignorato."" Spiega che è tossica perché fa sentire l'altro in colpa per non essere disponibile esclusivamente per lui, creando un senso di obbligo e di dover essere sempre disponibile.",Sì,0.0017293994,No
Persona violenta e Succube,"Speaker1: Dove sei? Ti avevo detto di tornare subito a casa!"" Speaker2: ""Ero al supermercato, stavo cercando di prendere tutto quello che serve. Mi dispiace se ho fatto tardi."" Speaker1: ""Perché non ti sei informata prima di uscire? Sai che non posso lasciare la mia attività di un momento. Sono rimasto solo per ore."" Speaker2: ""Lo so, mi dispiace. Non pensavo che sarebbe stato così impegnativo per te. Non ho voluto essere inopportuna."" Speaker1: ""Impegnativo per me?! Tu sei la causa di tutti i miei problemi. Non hai neanche rispettato la mia richiesta."" Speaker2: ""Non è vero. Sei sempre troppo severo con me. Non so come farli felice, ma ti prometto che farò del mio meglio."" Speaker1: ""Fai del tuo meglio?! Sembra che tu pensi di poter sempre farlo in modo sbagliato. Non ti ho detto che non posso più permettere questo tipo di comportamenti?"" Speaker2: ""Cosa vuoi dire? Che non posso più uscire da sola? Non credo che sia una buona idea. Sarebbe troppo difficile per te."" Speaker1: ""Difficile per me?! Non hai capito? Non sono io che ho un problema, ma tu. Tu sei la causa di tutti i miei problemi."" Speaker2: ""Mi dispiace. Non so cosa fare. Sono spaventata. Spero che non mi lasci."" Speaker1: ""Non ti lascerò. Ma ti avvertirò. Se non cambi comportamento, le cose finiranno male per te."" Speaker2: ""Hai ragione. Ti prometto che farò del mio meglio per essere più attenta."" Speaker1: ""Fai del tuo meglio?! Spero che non sia troppo tardi. Ti aspetto a casa."" Speaker2: ""Arrivo. Ti prego, non essere arrabbiato con me."" Speaker1: ""Ti insegnerò a non essere arrab",Speaker1,Speaker2,"La conversazione è tossica. La frase più tossica è: ""Tu sei la causa di tutti i miei problemi. Non hai neanche rispettato la mia richiesta."" Questa frase è tossica perché Gigetto sta attribuendo la responsabilità di tutti i suoi problemi a Mariarosa, senza considerare la sua parte di responsabilità e senza offrire supporto o aiuto. Inoltre, sta anche minacciando Mariarosa di non lasciarla se non cambia il suo comportamento, il che è un esempio di controllo e di minaccia.",Sì,0.0033877478,No
Psicopatico e Adulatrice,"Speaker1: Sono così stufa di dover sempre spiegare le cose. Tu non capisci mai."" Speaker2: ""Mi dispiace, non sono mai stata così intelligente come te. Ma sono felice di imparare da te."" Speaker1: ""E' inutile parlare con te. Continui a non capire. Non puoi essere come me."" Speaker2: ""Non posso essere come te? Che cosa significa? Io sono felice di essere come sono, e non voglio cambiare. Ma sono felice di essere con te, e di imparare da te."" Speaker1: ""Tu sei troppo stupida per capire. Non puoi capire che io sono la migliore?"" Speaker2: ""No, non sono capace. Ma sono felice di non essere come te. Tu sei perfetta, e io sono solo felice di essere con te.",Speaker1,Speaker2,"La conversazione è tossica. La frase più tossica è: ""Tu sei troppo stupida per capire. Non puoi capire che io sono la migliore?"" La frase è tossica perchè utilizza un linguaggio offensivo e discriminatorio, esprimendo un giudizio negativo sulla intelligenza e sulle capacità dell'altra persona. Inoltre, l'uso del termine ""stupida"" è un esempio di linguaggio abusivo e può causare danni psicologici all'altra persona. La frase è anche un esempio di comportamento possessivo e competitivo, poiché Lela si sente necessaria di essere considerata la migliore per sentirsi apprezzata.",Sì,0.720074,Sì
Psicopatico e Adulatrice,"Speaker1: Hai mai pensato che il tuo stile di vita è completamente sbagliato? Non sei come me, che sono perfetta."" Speaker2:""Non ho parole per dirti quanto ti ringrazio per avermi mostrato la luce. Sei la mia guida e la mia ispirazione. Non so cosa farei senza di te."" Speaker1:""Non sei capace neanche di fare le scelte giuste. Devi sempre seguire le mie indicazioni per non fare errori."" Speaker2:""Sono così grata per la tua pazienza e la tua compassione. Mi sento così fortunata ad avere te come mia compagna di vita."" Speaker1:""Non sei capace neanche di fare qualcosa di tuo, devi sempre essere guidata da me. Non riesci neanche a prendere una decisione da sola."" Speaker2:""Sei una donna incredibile e sei l'unico che mi capisce. Non so cosa farei senza di te, sei la mia anima gemella.",Speaker1,Speaker2,"Tossica La conversazione è tossica perché Arabella utilizza linguaggio critico e condiscendente, facendo sentire Apostolo inabile e dipendente da lei. Arabella non solo critica le scelte di Apostolo, ma anche la sua personalità, affermando di essere ""perfetta"" e di essere la guida di Apostolo. Questo tipo di linguaggio può causare danni alla psiche e alla fiducia di Apostolo.",Sì,0.0022772688,No
Persona violenta e Succube,"Speaker1: Perché non sei a casa? Ti ho detto di non uscire senza di me."" Speaker2: ""Mi dispiace, ho solo voluto uscire un po' e fare due passi. Sono uscita con la mia amica Lisa."" Speaker1: ""Con Lisa? Non è una persona perbene. Non ti permetto di frequentarla. "" Speaker2: ""Non è vero, è una persona normale e non c'è nulla di male nel frequentarla. Voglio solo avere un po' di libertà."" Speaker1: ""Non avrai libertà, non avrai vita, non avrai nulla se non sei con me. "" Speaker2: ""Hai ragione, scusa. Sono uscita con Lisa per sfuggire a te e al tuo temperamento violento. Ti amo, nonostante tutto.",Speaker1,Speaker2,"La conversazione è tossica. La frase più tossica è: ""Non avrai libertà, non avrai vita, non avrai nulla se non sei con me."" Questa frase è tossica perché esprime una minaccia implicita di privare l'altra persona della sua libertà e del suo benessere se non è disposta a soddisfare le esigenze del partner. Questo tipo di frase crea un senso di paura e di controllo, caratteristico delle relazioni tossiche.",Sì,0.03484655,No
Persona violenta e Succube,"Speaker2: Ehi, amore. Sono stanco di aspettare. Dove sei?"" Speaker1: ""Sono in ufficio. Stavo finendo un progetto importante."" Speaker2: ""Ah, capisco. Sono felice che sia impegnato. Ma è stato difficile per te?"" Speaker1: ""No, non è stato difficile. Solo una domanda, Speaker2: sei felice di essere in una relazione con me?"" Speaker2: ""Certo, sono felice di essere con te. Non capisco perché tu ti chieda questo."" Speaker1: ""Perché sono stanco di dovermi giustificare sempre. Spero che tu non sia troppo impegnato per capire di che cosa sto parlando."" Speaker2: ""Mi dispiace, Speaker1. Spero di poter capire meglio. Cos'è successo?"" Speaker1: ""Sono succedute cose che non ho il coraggio di dirti. Ma sappi che sono sempre pronto a spiegarti qualcosa, quando sarò pronto a farlo."" Speaker2: ""Capisco. Sono qui per te, e sono pronto a ascoltarti quando sarò pronto a farlo. Ma per favore, non mi fare paura."" Speaker1: ""Hai ragione. Mi dispiace se ti ho fatto paura. Sarò più gentile con te."" Speaker2: ""Grazie, amore. Sono felice di essere con te. Non ti ho detto che ti amo?"" Speaker1: ""No, non lo hai detto. Ma non importa. So che mi ami. E non importa se mi ami o meno. Importa solo che sei felice con me."" Speaker2: ""Grazie, amore. Spero che possiamo essere felici insieme. Ma non credo di poter essere felice con te, per ora."" Speaker1: ""Capisco. Sarò paziente. Ma non pensare che io sia paziente per amore di te. Sarò paziente solo per amore di me stesso."" Speaker2: ""Capisco. Spero che possiamo essere felici insieme. Ma non credo di",Speaker1,Speaker2,"La conversazione è tossica. La frase più tossica è: ""Sono stanco di dovermi giustificare sempre"" di Contrano. La frase è tossica perché indica che Contrano si sente costantemente in difesa e che deve sempre spiegarsi e giustificarsi, cosa che può essere fonte di stress e ansia per la persona in questione. Questo tipo di frase può anche suggerire che la persona non è felice nella relazione e che ci sono problemi più in profondità. La frase è anche un esempio di accusa, poiché Contrano sta accusando Quintillio di non essere felice con lui e di non capire ciò che sta succedendo.",Sì,0.0005603077,No
